3690,1301016,15707,202,7
3700,1304404,15742,204,7
3710,1307959,15780,205,7
3720,1311451,15820,205,7
3730,1314956,15858,205,7
3740,1318382,15896,205,7
3750,1321831,15937,205,7
3760,1325429,15994,205,7
3770,1328841,16046,207,7
3780,1332308,16091,207,7
3790,1335752,16126,207,7
3800,1339116,16172,208,7
3810,1342511,16205,208,7
3820,1345939,16239,209,7
3830,1349428,16285,210,7
3840,1352894,16315,213,7
3850,1356356,16357,213,7
3860,1359917,16400,214,7
3870,1363518,16452,214,7
3880,1367071,16496,215,7
3890,1370653,16536,215,7
3900,1374279,16586,215,7
3910,1377770,16628,216,7
3920,1381236,16667,216,7
3930,1384931,16711,216,7
3940,1388309,16751,217,7
3950,1391904,16787,217,7
3960,1395439,16816,217,7
3970,1398975,16857,217,7
3980,1402674,16907,217,7
3990,1406205,16939,217,7
4000,1409708,16983,217,7
4010,1413344,17020,218,7
4020,1416861,17071,219,7
4030,1420417,17110,220,7
4040,1424094,17149,221,7
4050,1427653,17193,221,7
4060,1431084,17228,221,7
4070,1434718,17261,222,7
4080,1438248,17312,222,7
4090,1441718,17372,222,7
4100,1445358,17415,222,7
4110,1448890,17460,223,7
4120,1452432,17496,223,7
4130,1456062,17547,225,7
4140,1459656,17599,228,7
4150,1463208,17632,228,7
4160,1466698,17678,229,7
4170,1470183,17714,229,7
4180,1473655,17754,230,7
4190,1477179,17809,231,7
4200,1480622,17847,231,7
4210,1484038,17882,232,7
4220,1487488,17929,233,7
4230,1491149,17988,234,7
4240,1494553,18037,235,7
4250,1498076,18068,235,7
4260,1501629,18108,235,7
4270,1505254,18151,235,7
4280,1508716,18192,235,7
4290,1512271,18229,236,7
4300,1515809,18266,237,7
4310,1519255,18304,238,7
4320,1522750,18352,239,7
4330,1526180,18406,239,7
4340,1529841,18449,240,7
4350,1533229,18490,240,7
4360,1536807,18532,240,7
4370,1540319,18583,240,7
4380,1543782,18628,240,7
4390,1547362,18675,240,7
4400,1551056,18734,240,7
4410,1554665,18762,240,7
4420,1558250,18815,240,7
4430,1561734,18850,240,7
4440,1565211,18896,241,7
4450,1568621,18932,242,7
4460,1572144,18970,243,7
4470,1575621,19017,243,7
4480,1579203,19055,243,7
4490,1582831,19112,245,7
4500,1586327,19165,249,7
4510,1589823,19212,249,7
4520,1593394,19262,249,7
4530,1596914,19304,249,7
4540,1600573,19351,249,7
4550,1604078,19396,249,7
4560,1607483,19441,250,7
4570,1611001,19491,251,7
4580,1614530,19534,251,7
4590,1617984,19574,252,7
4600,1621489,19620,252,7
4610,1625248,19657,252,7
4620,1628837,19706,252,7
4630,1632394,19743,253,7
4640,1635986,19782,253,7
4650,1639360,19817,253,7
4660,1642901,19868,253,7
4670,1646384,19911,253,7
4680,1649849,19958,254,7
4690,1653428,19990,254,7
4700,1656872,20021,255,7
4710,1660295,20070,255,7
4720,1663813,20103,255,7
4730,1667324,20146,255,7
4740,1670787,20193,256,7
4750,1674317,20226,256,7
4760,1677738,20252,256,7
4770,1681148,20284,257,7
4780,1684612,20323,257,7
4790,1688269,20362,257,7
4800,1691918,20413,257,7
4810,1695256,20447,258,7
4820,1698845,20487,258,7
4830,1702374,20521,258,7
4840,1705747,20567,260,7
4850,1709202,20621,260,7
4860,1712615,20658,260,7
4870,1716236,20695,260,7
4880,1719643,20742,260,7
4890,1723189,20790,263,7
4900,1726635,20820,263,7
4910,1730081,20860,263,7
4920,1733711,20902,263,7
4930,1737203,20947,263,7
4940,1740718,21001,264,7
4950,1744246,21055,265,7
4960,1747874,21094,265,7
4970,1751469,21146,266,7
4980,1754941,21183,266,7
4990,1758466,21226,266,7
5000,1761942,21269,266,7
5010,1765604,21318,266,7
5020,1769120,21378,266,7
5030,1772730,21430,266,7
5040,1776236,21466,266,7
5050,1779726,21515,267,7
5060,1783252,21561,267,7
5070,1786988,21614,268,7
5080,1790484,21656,269,7
5090,1793925,21701,269,7
5100,1797546,21740,271,7
5110,1800999,21767,271,7
5120,1804477,21811,272,7
5130,1807937,21844,273,7
5140,1811384,21895,273,7
5150,1814692,21924,273,7
5160,1818147,21968,273,7
5170,1821625,22025,273,7
5180,1825080,22081,273,7
5190,1828674,22118,274,7
5200,1832141,22157,275,7
5210,1835679,22191,275,7
5220,1839280,22230,275,7
5230,1842739,22274,275,7
5240,1846396,22315,275,7
5250,1849997,22368,276,7
5260,1853545,22423,277,7
5270,1857242,22461,278,7
5280,1860818,22510,278,7
5290,1864376,22551,279,7
5300,1867767,22587,281,7
5310,1871296,22635,281,7
5320,1874787,22673,282,7
5330,1878226,22712,282,7
5340,1881718,22739,282,7
5350,1885288,22773,283,7
5360,1888860,22824,284,7
5370,1892241,22866,284,7
5380,1895648,22906,285,7
5390,1899159,22951,286,7
5400,1902684,22984,287,7
5410,1906068,23020,288,7
5420,1909656,23062,288,7
5430,1913168,23092,288,7
5440,1916640,23126,288,7
5450,1920199,23168,288,7
5460,1923645,23204,288,7
5470,1927240,23235,288,7
5480,1930829,23271,289,7
5490,1934401,23298,289,7
5500,1937962,23341,289,7
5510,1941489,23390,289,7
5520,1945114,23448,289,7
5530,1948747,23506,289,7
5540,1952292,23545,289,7
5550,1955664,23588,289,7
5560,1959234,23633,289,7
5570,1962863,23673,289,7
5580,1966383,23721,289,7
5590,1969877,23758,289,7
5600,1973349,23800,290,7
5610,1976850,23841,291,7
5620,1980390,23887,293,7
5630,1984020,23938,293,7
5640,1987654,23981,295,7
5650,1991185,24024,295,7
5660,1994709,24068,297,7
5670,1998201,24109,298,7
5680,2001730,24151,300,7
5690,2005163,24193,300,7
5700,2008727,24223,300,7
5710,2012338,24264,300,7
5720,2015952,24325,300,7
5730,2019289,24364,300,7
5740,2022909,24405,300,7
5750,2026448,24470,301,7
5760,2029989,24517,301,7
5770,2033435,24556,301,7
5780,2037007,24595,304,7
5790,2040454,24626,304,7
5800,2044034,24677,304,7
5810,2047590,24714,306,7
5820,2051009,24748,307,7
5830,2054457,24789,308,7
5840,2058041,24837,309,7
5850,2061606,24875,309,7
5860,2065209,24914,310,7
5870,2068751,24960,313,7
5880,2072285,25000,313,7
5890,2075806,25042,313,7
5900,2079374,25086,314,7
5910,2082876,25126,314,7
5920,2086378,25178,315,7
5930,2089799,25225,315,7
5940,2093129,25254,315,7
5950,2096730,25309,316,7
5960,2100187,25345,316,7
5970,2103691,25387,317,7
5980,2107316,25426,317,7
5990,2110947,25470,318,7
6000,2114400,25514,319,7
6010,2117903,25551,319,7
6020,2121452,25594,319,7
6030,2124920,25638,319,7
6040,2128515,25681,319,7
6050,2132125,25713,319,7
6060,2135557,25741,319,7
6070,2139040,25776,320,7
6080,2142614,25824,323,7
6090,2146185,25876,323,7
6100,2149838,25918,323,7
6110,2153335,25961,325,7
6120,2156771,26007,325,7
6130,2160281,26036,325,7
6140,2163680,26081,325,7
6150,2167143,26141,326,7
6160,2170729,26184,326,7
6170,2174197,26219,326,7
6180,2177664,26258,326,7
6190,2181035,26298,327,7
6200,2184532,26353,328,7
6210,2188034,26395,329,7
6220,2191603,26451,330,7
6230,2195111,26487,330,7
6240,2198597,26527,330,7
6250,2202144,26575,331,7
6260,2205751,26621,332,7
6270,2209280,26669,332,7
6280,2212804,26714,332,7
6290,2216341,26769,332,7
6300,2219784,26818,332,7
6310,2223151,26852,332,7
6320,2226613,26891,332,7
6330,2230240,26947,333,7
6340,2233763,26995,333,7
6350,2237421,27048,333,7
6360,2240809,27084,333,7
6370,2244311,27125,333,7
6380,2247907,27160,333,7
6390,2251505,27212,334,7
6400,2255004,27255,334,7
6410,2258533,27296,335,7
6420,2262068,27355,337,7
6430,2265630,27413,338,7
6440,2269056,27457,338,7
6450,2272457,27495,338,7
6460,2275981,27546,340,7
6470,2279445,27582,340,7
6480,2283024,27633,340,7
6490,2286472,27664,341,7
6500,2289999,27730,348,7
6510,2293457,27779,348,7
6520,2296936,27813,348,7
6530,2300455,27846,348,7
6540,2304146,27895,348,7
6550,2307690,27952,349,7
6560,2311198,27995,349,7
6570,2314740,28052,349,7
6580,2318229,28087,349,7
6590,2321720,28130,350,7
6600,2325303,28175,351,7
6610,2328741,28212,351,7
6620,2332281,28266,352,7
6630,2335882,28309,353,7
6640,2339380,28349,353,7
6650,2342931,28389,354,7
6660,2346438,28423,354,7
6670,2349868,28470,354,7
6680,2353483,28521,354,7
6690,2357112,28565,355,7
6700,2360700,28603,356,7
6710,2364254,28640,356,7
6720,2367816,28677,356,7
6730,2371207,28720,357,7
6740,2374806,28773,359,7
6750,2378454,28821,361,7
6760,2382002,28864,361,7
6770,2385477,28898,363,7
6780,2388871,28931,363,7
6790,2392361,28980,363,7
6800,2395913,29019,364,7
6810,2399355,29052,364,7
6820,2403012,29118,366,7
6830,2406523,29163,366,7
6840,2410147,29209,366,7
6850,2413713,29263,368,8
6860,2417212,29300,368,8
6870,2420715,29344,369,8
6880,2424285,29395,369,8
6890,2427689,29439,370,8
6900,2431313,29480,371,8
6910,2434698,29522,372,8
6920,2438177,29563,372,8
6930,2441781,29607,372,8
6940,2445121,29645,372,8
6950,2448705,29687,372,8
6960,2452237,29735,372,8
6970,2455812,29779,372,8
6980,2459369,29815,372,8
6990,2462886,29849,372,8
7000,2466376,29879,372,8
7010,2469942,29928,374,8
7020,2473554,29968,375,8
7030,2477076,30009,376,8
7040,2480648,30054,377,8
7050,2484064,30085,377,8
7060,2487472,30128,377,8
7070,2491019,30185,377,8
7080,2494493,30230,377,8
7090,2498096,30275,377,8
7100,2501713,30319,377,8
7110,2505258,30370,378,8
7120,2508804,30416,380,8
7130,2512464,30456,381,8
7140,2516028,30500,383,8
7150,2519562,30560,383,8
7160,2523150,30611,383,8
7170,2526484,30661,384,8
7180,2530027,30699,385,8
7190,2533409,30729,385,8
7200,2536960,30779,387,8
7210,2540490,30824,387,8
7220,2543959,30863,387,8
7230,2547469,30905,387,8
7240,2550930,30946,387,8
7250,2554424,30990,387,8
7260,2557940,31037,387,8
7270,2561344,31074,388,8
7280,2564896,31115,388,8
7290,2568362,31154,390,8
7300,2571902,31194,390,8
7310,2575437,31237,390,8
7320,2579170,31280,390,8
7330,2582598,31324,391,8
7340,2586188,31370,391,8
7350,2589651,31409,391,8
7360,2593152,31447,391,8
7370,2596685,31495,391,8
7380,2600348,31545,391,8
7390,2603941,31598,393,8
7400,2607478,31634,393,8
7410,2611146,31692,393,8
7420,2614680,31739,393,8
7430,2618209,31778,393,8
7440,2621770,31823,394,8
7450,2625297,31862,394,8
7460,2628713,31898,394,8
7470,2632216,31953,394,8
7480,2635753,31997,395,8
7490,2639336,32044,395,8
7500,2642830,32095,396,8
7510,2646211,32139,398,8
7520,2649585,32179,399,8
7530,2653023,32212,400,8
7540,2656551,32255,401,8
7550,2660112,32292,401,8
7560,2663432,32344,401,8
7570,2666790,32383,402,8
7580,2670241,32432,402,8
7590,2673843,32471,403,8
7600,2677393,32521,404,8
7610,2680848,32566,404,8
7620,2684454,32629,404,8
7630,2687951,32659,405,8
7640,2691361,32711,408,8
7650,2694857,32762,408,8
7660,2698390,32807,408,8
7670,2701852,32847,409,8
7680,2705324,32885,410,8
7690,2708755,32924,411,8
7700,2712390,32970,413,8
7710,2716020,33012,414,8
7720,2719640,33069,414,8
7730,2723159,33110,414,8
7740,2726637,33150,414,8
7750,2730272,33206,414,8
7760,2733891,33244,414,8
7770,2737277,33288,417,8
7780,2740720,33328,417,8
7790,2744232,33382,418,8
7800,2747708,33427,420,8
7810,2751192,33475,422,8
7820,2754796,33529,425,9
7830,2758493,33582,425,9
7840,2762117,33616,426,9
7850,2765668,33665,427,9
7860,2769082,33702,427,9
7870,2772557,33739,428,9
7880,2776080,33786,428,9
7890,2779704,33841,428,9
7900,2783229,33885,428,9
7910,2786771,33922,428,9
7920,2790284,33962,428,9
7930,2793902,34014,431,9
7940,2797515,34056,432,9
7950,2800973,34091,432,9
7960,2804480,34155,433,9
7970,2808062,34194,433,9
7980,2811638,34237,433,9
7990,2815230,34285,433,9
8000,2818604,34331,435,9
8010,2822043,34372,436,9
8020,2825451,34406,436,9
8030,2828911,34443,436,9
8040,2832427,34481,437,9
8050,2835987,34526,437,9
8060,2839673,34575,438,9
8070,2843158,34620,440,9
8080,2846652,34670,442,9
8090,2850184,34710,442,9
8100,2853776,34748,442,9
8110,2857309,34795,442,9
8120,2860755,34833,442,9
8130,2864268,34867,442,9
8140,2867798,34900,442,9
8150,2871391,34940,442,9
8160,2874893,34978,443,9
8170,2878340,35023,443,9
8180,2881824,35063,443,9
8190,2885390,35099,443,9
8200,2888869,35128,443,9
8210,2892415,35162,443,9
8220,2895955,35202,443,9
8230,2899397,35241,443,9
8240,2902877,35274,443,9
8250,2906339,35324,444,9
8260,2909921,35373,447,9
8270,2913351,35407,447,9
8280,2916895,35451,448,9
8290,2920391,35483,448,9
8300,2923972,35528,448,9
8310,2927471,35558,448,9
8320,2930901,35604,448,9
8330,2934430,35654,448,9
8340,2937870,35688,448,9
8350,2941345,35726,449,9
8360,2944819,35783,452,9
8370,2948237,35821,452,9
8380,2951817,35851,452,9
8390,2955342,35895,452,9
8400,2958906,35952,453,9
8410,2962438,36002,453,9
8420,2965853,36059,454,9
8430,2969277,36106,455,9
8440,2972849,36141,455,9
8450,2976395,36188,456,9
8460,2980077,36252,457,9
8470,2983525,36302,458,9
8480,2987078,36339,458,9
8490,2990591,36364,460,9
8500,2994010,36422,460,9
8510,2997550,36467,460,9
8520,3001209,36524,462,9
8530,3004809,36569,462,9
8540,3008386,36602,462,9
8550,3011921,36631,462,9
8560,3015494,36670,462,9
8570,3018970,36705,462,9
8580,3022546,36752,464,9
8590,3026011,36803,464,9
8600,3029470,36854,467,9
8610,3032949,36893,467,9
8620,3036447,36927,468,9
8630,3039951,36966,468,9
8640,3043540,37020,469,9
8650,3047067,37065,469,9
8660,3050588,37106,470,9
8670,3054128,37145,470,9
8680,3057613,37200,470,9
8690,3061163,37242,470,9
8700,3064721,37283,470,9
8710,3068174,37328,470,9
8720,3071769,37367,470,9
8730,3075202,37409,472,9
8740,3078703,37458,472,9
8750,3082246,37494,473,9
8760,3085798,37527,473,9
8770,3089282,37575,473,9
8780,3092943,37623,473,9
8790,3096450,37666,473,9
8800,3099992,37728,473,9
8810,3103566,37774,475,9
8820,3107182,37816,476,9
8830,3110700,37846,476,9
8840,3114104,37882,476,9
8850,3117652,37920,476,9
8860,3121319,37973,478,9
8870,3124963,38019,480,9
8880,3128435,38069,480,9
8890,3131975,38116,481,9
8900,3135408,38163,481,9
8910,3138853,38201,481,9
8920,3142481,38254,482,9
8930,3145960,38301,484,9
8940,3149393,38332,486,9
8950,3152899,38372,486,9
8960,3156539,38411,486,9
8970,3159975,38457,488,9
8980,3163500,38492,488,9
8990,3166947,38531,488,9
9000,3170359,38570,488,9
9010,3173744,38607,488,9
9020,3177355,38644,488,9
9030,3180852,38700,489,9
9040,3184428,38747,489,9
9050,3187830,38784,489,9
9060,3191246,38836,489,9
9070,3194727,38875,489,9
9080,3198234,38920,490,9
9090,3201781,38976,490,9
9100,3205276,39014,490,9
9110,3208767,39056,490,9
9120,3212218,39110,492,9
9130,3215772,39158,492,9
9140,3219246,39209,492,9
9150,3222809,39246,492,9
9160,3226320,39288,492,9
9170,3229865,39342,492,9
9180,3233406,39391,492,9
9190,3236905,39415,492,9
9200,3240393,39458,492,9
9210,3243951,39493,492,9
9220,3247480,39527,492,9
9230,3250898,39573,493,9
9240,3254477,39615,493,9
9250,3257977,39648,493,9
9260,3261514,39688,494,9
9270,3265073,39752,494,9
9280,3268499,39803,498,9
9290,3272189,39853,500,9
9300,3275467,39886,500,9
9310,3279117,39936,502,9
9320,3282651,39990,502,9
9330,3286200,40027,503,9
9340,3289766,40085,505,9
9350,3293308,40144,505,9
9360,3296891,40195,505,9
9370,3300446,40234,505,9
9380,3303975,40278,506,9
9390,3307536,40327,507,9
9400,3311067,40363,507,9
9410,3314505,40394,507,9
9420,3318168,40442,507,9
9430,3321660,40491,509,9
9440,3325131,40525,509,9
9450,3328696,40574,510,9
9460,3332078,40610,510,9
9470,3335580,40641,511,9
9480,3339204,40685,512,9
9490,3342741,40732,514,9
9500,3346320,40770,516,9
9510,3349930,40813,516,9
9520,3353512,40866,516,9
9530,3357163,40913,516,9
9540,3360667,40947,516,9
9550,3364209,41000,516,9
9560,3367577,41039,516,9
9570,3370965,41076,518,9
9580,3374589,41124,518,9
9590,3378117,41164,518,9
9600,3381574,41217,518,9
9610,3385232,41273,520,9
9620,3388846,41311,521,9
9630,3392498,41351,523,9
9640,3395931,41382,523,9
9650,3399518,41421,523,9
9660,3403144,41474,526,9
9670,3406537,41516,526,9
9680,3409923,41554,526,9
9690,3413488,41603,527,9
9700,3417065,41647,527,9
9710,3420513,41690,527,9
9720,3424014,41738,527,9
9730,3427606,41799,528,9
9740,3431153,41845,529,9
9750,3434633,41894,531,9
9760,3438073,41932,531,9
9770,3441678,41974,533,9
9780,3445043,42012,534,9
9790,3448482,42054,535,9
9800,3452015,42103,536,9
9810,3455503,42143,536,9
9820,3458993,42193,537,9
9830,3462578,42235,538,9
9840,3466058,42278,539,9
9850,3469571,42314,540,9
9860,3473018,42361,541,9
9870,3476527,42415,541,9
9880,3479947,42466,541,9
9890,3483450,42510,541,9
9900,3486985,42570,541,9
9910,3490451,42609,543,9
9920,3493970,42638,543,9
9930,3497513,42679,545,9
9940,3500975,42712,545,9
9950,3504437,42763,547,9
9960,3508116,42813,548,9
9970,3511619,42857,548,9
9980,3515009,42894,548,9
9990,3518493,42945,549,9
10000,3522042,42997,549,9
10010,3525463,43036,550,9
10020,3529020,43075,552,9
10030,3532484,43117,553,9
10040,3535999,43165,553,9
10050,3539583,43211,554,9
10060,3543067,43255,554,9
10070,3546622,43291,554,9
10080,3550040,43322,555,9
10090,3553554,43362,555,9
10100,3557001,43398,555,9
10110,3560424,43439,555,9
10120,3563937,43487,555,9
10130,3567364,43538,556,9
10140,3570881,43585,559,9
10150,3574376,43647,561,9
10160,3577937,43690,561,9
10170,3581443,43735,561,9
10180,3585037,43781,561,9
10190,3588465,43813,562,9
10200,3592001,43857,562,9
10210,3595394,43901,563,9
10220,3598887,43940,563,9
10230,3602343,43989,563,9
10240,3605900,44044,565,10
10250,3609377,44103,565,10
10260,3612843,44149,565,10
10270,3616352,44192,565,10
10280,3619850,44235,565,10
10290,3623399,44283,568,10
